honoree_name,amount
Representative Colin Allred,1500.0
Rep. Lisa Blunt Rochester (D-DE-At-Large),1500.0
Rep Maria Salazar,1500.0
Lucy McBath for Congress,1500.0
Rep James Comer Jr,1500.0
U.S. Senator Bob Menendez,1500.0
Congressman KaialiEi (Kai) Kahele,1500.0
"Allen, Rick",1500.0
Hoyer for Congress,1500.0
Rep. Frederick Stephen Upton,1500.0
CONGRESSWOMAN HALEY STEVENS,1500.0
Isaac Evans-Frantz,1500.0
CONGRESSWOMAN DEBORAH ROSS,1500.0
Congressman CHRIS PAPPAS,1500.0
Senator Thune (R-SD),1500.0
Rep. Dan Kildee (D-5th MI),1500.0
Caleb Max for Congress,1500.0
"Luke Holland, Candidate for U.S. Senate",1500.0
"Wild and Wonderful PAC, Shelley Moore Capito",1500.0
Senator Deborah Stabenow,1500.0
S. Brett Guthrie,1500.0
U.S. Senator Joni Ernst,1500.0
The Honorable Mike Crapo,1500.0
Senator John Kennedy,1500.0
Senator Joni Ernst,1500.0
Rep. Linda Blunt Rochester (D-At Large DE),1500.0
Honorable Dan Newhouse,1500.0
Representative Donald Payne Jr.,1500.0
Rep. Cathy McMorris Rogers,1500.0
J. French Hill,1500.0
Senator Kristin Sinema,1500.0
Rep. Nydia Margarita Velazquez,1500.0
Green Plains Inc. PAC,1500.0
Rep Jake Auchincloss,1500.0
The Honorable Marilyn Strickland,1500.0
Rep. David N. Cicilline,1500.0
Rep. Burgess Owens,1500.0
DEREK GREEN,1500.0
Chip Roy,1500.0
Rep. Brendan Boyle,1500.0
John Hickenlooper,1500.0
Congressmember Cathy McMorris Rodgers,1500.0
"Cheney, Elizabeth",1500.0
Rep. James M. Costa (D),1500.0
Rep Darin Lahood,1500.0
Mr. Mark Desaulnier,1500.0
Rep. Mondaire Jones (D-NY),1500.0
Rep. Jaime Herrera Beutler,1500.0
Eric M. Swalwell,1500.0
Rep. Daniel Meuser,1500.0
Courtney Geels,1500.0
Cliff Bentz,1500.0
Representative Tom Emmer,1500.0
Chris Carr,1500.0
Rep. Brett Guthrie (R-2nd KY),1500.0
Rep. Dave Joyce of Ohio,1500.0
Dustin Johnson,1500.0
Sam Graves for Congress,1500.0
Yesli Vega,1500.0
Rep. Darrin LaHood,1500.0
"Moore, Blake",1500.0
Rep Bill Foster,1500.0
Rep. Darrin LaHood (R-18th IL),1500.0
Schatz For Senate,1500.0
Timothy Scott,1500.0
"Richard Hudson, Tracey Mann, Pete Sessions",1500.0
YOUNG O. KIM,1500.0
Chris Stewart for Congress,1500.0
Chuck Fleishmann,1500.0
Chris Smith House NJ-4,1500.0
Rep. Kathy Ellen Manning,1500.0
Rep. Ken Calvert of California,1500.0
Congressmember Brett Guthrie,1500.0
Sen. Brian W. Jones (R),1500.0
James Baird,1500.0
Sen. Cindy Hyde-Smith,1500.0
"Johnson, Eddie",1500.0
Representative Rick Allen,1500.0
RANDY FEENSTRA,1500.0
The Honorable Vern Buchanan,1500.0
Matsui for Congress,1500.0
Alma Adams for Congress,1500.0
"Mathis, Elizabeth",1500.0
James Inhofe,1500.0
Representative Nancy Mace,1500.0
Sen. M. Michael Rounds,1500.0
Congressman Scott Peters,1500.0
James P. McGovern,1500.0
Sen. Mark Edward Kelly,1500.0
The Honorable Suzan DelBene,1500.0
Murray Victory Fund 2022,1500.0
SEN. MIKE LEE,1500.0
Sen. John Barrasso (Leadership PAC),1500.0
Sen. Jim Risch,1500.0
Rep. Kevin Hern (R-OK),1500.0
Earl Carter,1500.0
Sen. Cynthia Lummis (Leadership PAC),1500.0
Cathy McMorris Rodgers (R-WA),1500.0
Sen. Debra S. Fischer (R-NE),1500.0
David Joyce,1500.0
Sen. Gary Peters (D-MI),1500.0
Greg Pence House IN-6,1500.0
STEPHEN ALLEN WOMACK,1500.0
"Mayor Robert Garcia, D - Long Beach, CA",1500.0
"Thomas Emmer, Jr.",1500.0
JOHN BARRY LARSON,1500.0
Dr. Greg Murphy,1500.0
The Sasse Leadership Committee,1500.0
Congresswoman Michelle Steele,1500.0
Matthew DenOtter,1500.0
Representative Stephanie Bice,1500.0
Vermont State Senator Becca Balint (D),1500.0
Sen. Kyrsten Sinema (D-AZ),1500.0
Congressman Bennie Thompson,1500.0
Senator Todd Young (R-IN),1500.0
CANDIDATE VAL HOYLE,1500.0
Rep. Claudia Tenney,1500.0
Rep. Stephen I. Cohen,1500.0
Rep. Steve Womack (R-AR-03),1500.0
Rep. Elaine G. Luria,1500.0
CHARLES E. GRASSLEY,1500.0
Summer Lee,1500.0
CHARLES E. SCHUMER,1500.0
Rep. Suzanne Marie Bonamici,1500.0
Jesse Reising,1500.0
Congressman Pete Aguilar,1500.0
David Valadao for Congress,1500.0
CLAUDIA TENNEY,1500.0
Steve Womack,1500.0
U.S. Representative Jerry Nadler,1500.0
Rep. Frederica for Congress,1500.0
Rep. Rick Crawford,1500.0
Steve Chabot,1500.0
CONGRESSMAN BENNIE THOMPSON,1500.0
LISA ANN MURKOWSKI,1500.0
"O'Halleron, Tom",1500.0
Congressman Eric Swalwell,1500.0
Hon. Scott Fitzgerald,1500.0
"The Honorable Jesus ""Chuy "" Garcia",1500.0
Congressman Dutch Ruppersberger,1500.0
Jerry Carl for Congress,1500.0
Rep. Richard E. Neal,1500.0
U.S. Representative Lucy McBath,1500.0
Hon. Mike Johnson,1500.0
Hon. Lou Correa,1500.0
Rep. Thomas Massie,1500.0
THE HONORABLE BRIAN FITZPATRICK,1500.0
Congressman John Joyce,1500.0
Rep. Stacey Plaskett,1500.0
"Gonzales, Ernest Anthony",1500.0
Kathleen Rice,1500.0
Congressman Jesus Garcia,1500.0
Joe Tate,1500.0
Karin Norington Reaves,1500.0
"The Honorable Bob Casey, Jr.",1500.0
The Honorable Bennie Thompson,1500.0
The Honorable Barbara Lee,1500.0
People for Derek Kilmer,1500.0
U.S. Representative Blake Moore,1500.0
The Honorable Derek Kilmer,1500.0
The Honorable Adam Smith,1500.0
Armstrong For Congress,1500.0
Arizona State House Representative Daniel Hernandez (D),1500.0
"Brown, Shontel",1500.0
REP. STEVE SCALISE,1500.0
Rep. Sara Jacobs,1500.0
RICHARD BLUMENTHAL,1500.0
Pat Harrigan,1500.0
"Congressman Hakeem Jeffries, Congressman Josh Gottheimer, and Congresswoman Terri Sewell.",1500.0
U.S. Representative Hakeem Jeffries,1500.0
Rep. Cliff Bentz,1500.0
Congressman Jake LaTurner,1500.0
Rep. Chris Stewart of Utah,1500.0
Patrick for Kansas,1500.0
Anna G. Eshoo,1500.0
Congressman Jimmy Panetta,1500.0
U.S. Representative Don Beyer,1500.0
Rep. Doris Matsui (D-CA),1500.0
Pete Sessions for Congress,1500.0
"Tenney, Claudia",1500.0
Rep. Robert Cortez Scott,1500.0
"Latta, Bob",1500.0
Congressman Peter Welch,1500.0
CONGRESSMAN SEAN CASTEN,1500.0
CONGRESSWOMAN ABIGAIL SPANBERGER,1500.0
Congresswoman Sylvia Garcia,1500.0
CONGRESSMAN SEAN PATRICK MALONEY,1500.0
"Levin, Andy",1500.0
Amal Torres,1500.0
The Honorable Ken Calvert,1500.0
Randy Feenstra for Congress,1500.0
Bob Aderholt,1500.0
"Porter, Katherine",1500.0
The Honorable Katherine Clark,1500.0
Sergio Alcubilla,1500.0
Haley Stevens for Congress,1500.0
josh gottheimer for congress,1500.0
"Seth Magaziner, Candidate for US Congress",1500.0
Rep. Don Beyer,1500.0
U.S. Representative Raja Krishnamoorthi,1500.0
"Smith, Chris",1500.0
Representative Beth Van Duyne,1500.0
Raul Grijalva,1500.0
CONGRESSWOMAN CINDY AXNE,1500.0
David Rouzer House NC-7,1500.0
Randolph Bracy,1500.0
Congressman Joseph Neguse,1500.0
BYRON DONALDS,1500.0
Representative Bryan Steil (R-WI),1500.0
Friends of Jahana Hayes,1500.0
Congressman CHUY GARCIA,1500.0
kim schrier for congress,1500.0
salud carbajal for congress,1500.0
"Congressman DONALD M. PAYNE, JR",1500.0
Congressman DAVE JOYCE,1500.0
Rep. Lloyd Smucker (R-PA),1500.0
Rashida Tlaib,1500.0
Rep. Jennifer Wexton,1533.34
State Senator Jen Kiggans,1600.0
Sen. Jeff Merkley,1616.65
Representative Elaine Luria,1647.06
Vicky Hartzler for Senate,1650.0
Becca Balint,1682.0
Lone Star Leadership PAC,1700.0
Rep. Betty McCollum,1700.0
Senator Jeanne Shaheen,1750.0
Congresswoman Betty McCollum,1750.0
Team Herschel,1750.0
Morgan Griffith for Congress,1750.0
Rep. Conor Lamb,1750.0
Warren Davidson,1750.0
Rep. Fischbach,1750.0
Rep Kat Cammack,1750.0
Lauren Boebert,1750.0
Bognet for Congress,1750.0
ACLI PAC,1750.0
People for Patty Murray,1759.76
U.S. Senator Chuck Schumer,1800.0
California Life Sciences Association,1870.0
Jeff Fortenberry,1875.0
Barry Loudermilk,1900.0
Rep. Deb McGrath,1900.0
Congressman Mike Garcia,1900.0
Representative Vern Buchanan (R-FL),2000.0
Representative Vernon Buchanan,2000.0
Mr. James Risch,2000.0
Congressman James Baird,2000.0
"Reps. Baird, Davis (Rodney)",2000.0
Mr. Greg Pence,2000.0
Cong. Brad Schneider,2000.0
Debbie Wasserman Schulz,2000.0
Mr. Grasso candidate,2000.0
Representative Dan Kildee,2000.0
Country Roads PAC,2000.0
"Reps. LaMalfa, Newhouse",2000.0
Representative Ann Wagner,2000.0
Rep. Scott L. Fitzgerald (R),2000.0
"Reps. Bacon, Baird, Bost, Davis (Rodney)",2000.0
Rep. Sean Casten (D-Ill.),2000.0
Congressman Bobby Scott,2000.0
Congressman Donald McEachin,2000.0
Rep. Michelle Eunjoo Park Steel,2000.0
SALUD O. CARBAJAL,2000.0
Rep. Ralph Norman,2000.0
Congressman Jim Clyburn,2000.0
Congressman Mario Diaz Balart,2000.0
Rep Stephanie Bice,2000.0
Congressman Tom O'Halleran,2000.0
Debbie Wasserman Schultz for Congress,2000.0
Clay Higgins,2000.0
Congressman Michael Walz,2000.0
ERIC MICHAEL SWALWELL JR.,2000.0
Rep. Roger Williams (R),2000.0
REP. ROBERT WITTMAN,2000.0
Rodney Davis For Congress,2000.0
REP Dutch Ruppersberger,2000.0
Congressman Mike Johnson,2000.0
Hon. Jim Jordan,2000.0
Hispanic Leadership Trust PAC,2000.0
non applicable,2000.0
"Cohen, Steve",2000.0
Congressman James McGovern,2000.0
Rep. Ami Bera,2000.0
"Paul Laxalt, Candidate for US Congress",2000.0
Congressman Thomas Cole,2000.0
Congressman Mike Kelly,2000.0
Representative Betty McCollum,2000.0
Rep. Katherine M. Clark,2000.0
Rep. Betty Louise McCollum (D),2000.0
Patty Murray Senate WA,2000.0
Rep. Lisa Blunt Rochester (D),2000.0
Rep. Scott Fitzgerald,2000.0
Rick Larson,2000.0
RAUL RUIZ,2000.0
Rep Veronica Escobar,2000.0
Cong. Rosa DeLauro,2000.0
Cong. Rodney Davis,2000.0
Representative Kurt Schrader,2000.0
Rep. Kweisi Mfume,2000.0
Representative Marc Veasey,2000.0
NICOLE MALLIOTAKIS,2000.0
Representative Mariannette Miller-Meeks,2000.0
JAMES LANKFORD,2000.0
Representative McMorris Rodgers,2000.0
Congressman John Rutherford,2000.0
steve cohen for congress,2000.0
Doug LaMalfa,2000.0
Rep. Tony Cardenas (D-Ca.),2000.0
Cong. Mario Diaz-Balart (R-FL),2000.0
Rep. Kurt Schrader (D-Ore.),2000.0
Music Speaks,2000.0
Rep. Richard L. Hudson Jr.,2000.0
Rep. Mike Flood (NE-01),2000.0
Congressman Salud Carbajal,2000.0
Representative Katherine Clark,2000.0
Representative Jacqueline Walorski,2000.0
Congressman Adam Smith,2000.0
Congressman Donald Payne,2000.0
Nikki Budzinnski (Budzinnski for Congress),2000.0
Congressional candidate Esther Joy King,2000.0
laura kelly for kansas - governor,2000.0
Representative Jason Smith,2000.0
elaine luria for congress,2000.0
Congressman Scott Perry,2000.0
"Representative Jerrold ""Jerry"" Nadler",2000.0
Rep. Mike Carey (R),2000.0
"Desaulnier, Mark",2000.0
Representative John Larson,2000.0
Rep. Van Taylor,2000.0
Hon. Eric Schmitt,2000.0
"Curtis, John",2000.0
Congressman Sanford Bishop,2000.0
Honorable Betty McCollum,2000.0
Congressman Richard Neal (general),2000.0
Rep. Tom Emmer Jr.,2000.0
ROBIN LYNNE KELLY,2000.0
"Palazzo, Steven",2000.0
Rep. Yvette Diana Clarke,2000.0
Cong. Frank Mrvan,2000.0
Representative Suzan DelBene,2000.0
"Inhofe, James",2000.0
Rep. Michael C. Burgess M.D.,2000.0
Cong. Garret Graves,2000.0
Cong. Diaz-Balart (R-FL),2000.0
Congressman John Garamendi,2000.0
Democratic Senate candidates,2000.0
Representative Terrycina Sewell,2000.0
Congressman Kweisi Mfume,2000.0
Representative Thomas Emmer,2000.0
Cong. Chris Stewart,2000.0
Rep Suzan DelBene,2000.0
Cong. David Schweikert,2000.0
Cong. Gerry Connolly,2000.0
Rep. Matthew A. Cartwright,2000.0
Congressman David Kustoff,2000.0
Representative Gregory W. Meeks,2000.0
Rep. Ann Louise Wagner,2000.0
Congressman Michael Cloud,2000.0
Representative French J Hill,2000.0
Congressman French Hill,2000.0
Rep. Tim Burchett,2000.0
Congressman Sean Casten,2000.0
Donald McEachin,2000.0
Rep. Austin Scott,2000.0
Congressman Barry Moore,2000.0
Congressman Rick Allen,2000.0
JIMMY GOMEZ,2000.0
Congressman Seth Moulton,2000.0
Representative Shay Hawkins (R-OH),2000.0
Congressman Greg Murphy,2000.0
PATRICK TIMOTHY MCHENRY,2000.0
Congressman Jim Jordan,2000.0
Rep. Sharice Davids (D),2000.0
Mike Turner,2000.0
Sen. Deborah Stabenow (D),2000.0
Friends of Michael Guest,2000.0
U.S. Senator Maria Cantwell,2000.0
Rep Lisa McClain,2000.0
Rep. Gerry Connolly,2000.0
MARIANNETTE JANE MILLER-MEEKS,2000.0
Rep Pramila Jayapal,2000.0
MARGARET WOOD HASSAN,2000.0
Attorney General Adam Laxalt,2000.0
Senator Lindsey Graham,2000.0
Rep Jaime Herrera Beutler,2000.0
U.S. Representative Ashley Hinson,2000.0
Frederick Upton,2000.0
Senator Patricia Murray,2000.0
Senator Ralph Warnock,2000.0
Rep. GT Thompson,2000.0
Jodey Arrington For Congress,2000.0
"Loudermilk, Barry",2000.0
Lois Frankel,2000.0
"U.S. Representative Tim Ryan, Candidate for U.S. Senate",2000.0
Ashley Ehasz John Lira,2000.0
SASSE LEADERSHIP COMMITTEE,2000.0
Guy Ciarrochi,2000.0
Congresswoman Terri Sewell,2000.0
CONGRESSMAN STEVEN HORSFORD,2000.0
U.S. Senator Mark Warner (D-VA),2000.0
Daniel Cameron,2000.0
"Kamlager, Syndey",2000.0
Senator Catherine Cortex Masto,2000.0
Rep. Courtney,2000.0
Sen. Robert Menendez (D),2000.0
KYRSTEN SINEMA,2000.0
Congresswoman Joyce Beatty,2000.0
Sen. Ron Wyden (D-Ore.),2000.0
The Honorable Eleanor Holmes Norton,2000.0
Sen. Sheldon Whitehouse,2000.0
"Aderholt, Robert",2000.0
Carlos Gimenez,2000.0
"Fischbach, Michelle",2000.0
Sen. Tammy Baldwin (D-WI),2000.0
Lisa Sanchez,2000.0
Jim Banks,2000.0
Rep. Donald M. Payne Jr. (D-NJ-10),2000.0
The Honorable Ed Markey,2000.0
The Honorable Don Bacon,2000.0
Sen. Tim Kaine,2000.0
U.S. Senator Thom Tillis,2000.0
Candidate Morgan Luttrell,2000.0
Candidate Mike Gibbons (R-OH),2000.0
Majority Leader Steny H. Hoyer,2000.0
U.S. Senator Ron Wyden,2000.0
Rep. Gregory J. Pence,2000.0
U.S. Senator Raphael Warnock,2000.0
Mann for Congress,2000.0
Rep Frank Pallone,2000.0
Sharon McPhail,2000.0
U.S. Representative Brian Fitzpatrick,2000.0
CONGRESSMAN DAN KILDEE,2000.0
Stephanie Klick,2000.0
CONGRESSMAN BRENDAN BOYLE,2000.0
U.S. Representative Frank Pallone,2000.0
U.S. Representative Judy Chu,2000.0
Kyrsten Sinema (D-AZ),2000.0
C.A. Ruppersberger,2000.0
Rep. Elizabeth Cheney (R),2000.0
Strong for Congress,2000.0
TW Shannon,2000.0
Congresswoman Elise Stefanik (NY),2000.0
Rep Raja Krishnamoorthi,2000.0
CHRISTINA J. HOULAHAN,2000.0
"Garcia, Jesus ""Chuy""",2000.0
Kevin Boyce,2000.0
"Krishnamoorthi, Raja",2000.0
"Rep. Earl ""Buddy"" Carter",2000.0
Rep. Chuck Fleishman (R-TN),2000.0
Rep. Ed Case (D-Hawaii),2000.0
Rep Julia Brownley,2000.0
Rep Julia Letlow,2000.0
Kevin McCarthy for Congress,2000.0
U.S. Representative Jeff Duncan,2000.0
U.S. Representative Katherine Clark,2000.0
Taylor Burks,2000.0
Congresswoman Grace Napolitano,2000.0
Buddy Carter House GA-1,2000.0
Katrina Christiansen,2000.0
CONGRESSMAN SANFORD BISHOP,2000.0
Friends of Todd Young,2000.0
Rep. Frank Pallone (NJ-6th),2000.0
CONGRESSMAN RODNEY DAVIS,2000.0
Rep Linda Sanchez,2000.0
U.S. Representative Susie Lee,2000.0
Lincoln Project,2000.0
Rep. Frank Mrvan,2000.0
Congresswoman Suzan DelBene,2000.0
"Rep. Frank J. Mrvan, Jr.",2000.0
"Sheila Cherfilus-McCormick for Congress, Inc.",2000.0
Bruce Poliquin for Congress,2000.0
CONGRESSMAN MATT CARTWRIGHT,2000.0
CONGRESSMAN MARK POCAN,2000.0
Rep. Feenstra,2000.0
Andrea Salina,2000.0
CONGRESSMAN JIM CLYBURN,2000.0
U.S. Representative Debbie Lesko,2000.0
Rep. Chrissy Houlahan,2000.0
Daniel Webster Campaign,2000.0
CONGRESSMAN FRANK MRVAN,2000.0
Aric Nesbitt,2000.0
Lance Gooden,2000.0
Kelli Stargel for Congress,2000.0
Jan Schakowsky,2000.0
"Carey, Mike",2000.0
K&L GATES PAC,2000.0
Rep. Jeff D. Duncan,2000.0
Rep. Adam Schiff (D-Ca.),2000.0
Chris Sununu,2000.0
Rep. Jason T. Smith,2000.0
Scott Peters House CA-52,2000.0
Michael Gallagher,2000.0
Blue Dog Caucus,2000.0
"Cheri Beasley, Candidate for U.S. Senate",2000.0
Sen Chuck Grassley,2000.0
Rep. Dan Kildee (D-Mich.),2000.0
Sen. Richard Blumenthal (D-Conn.),2000.0
"Turner, Michael",2000.0
U.S. Congressional Candidate Dan Sanchez,2000.0
Chellie Pingree,2000.0
Rep. James E. Clyburn,2000.0
Rep. James Clyburn,2000.0
Charles Schumer,2000.0
Hershel Walker for Senate,2000.0
Rep. Jahana Hayes (D),2000.0
Sen Tom Carper,2000.0
Sen Gary Peters Sr,2000.0
Sen. Ben Ray Lujan,2000.0
"Wenstrup, Brad",2000.0
David B. McKinley,2000.0
Wiley Nickel,2000.0
Rep. Blake D. Moore (R),2000.0
Rep Brian Babin,2000.0
Congressman Troy Nehls,2000.0
Rep. Joe Morelle,2000.0
Wexton for Congress;Elaine for Congress;Spanberger for Congress,2000.0
Rep. Jimmy Gomez (D-Ca.),2000.0
Congressman Warren Davidson,2000.0
"Jackson, Ronny",2000.0
Rep. Jerry Carl,2000.0
Wes Nofire,2000.0
SENATOR BOB CASEY,2000.0
SENATOR PATTY MURRAY,2000.0
"Barragan, Nanette",2000.0
Rep. Jesus G. Garcia (D),2000.0
Rep. Jerry Nadler (D-NY),2000.0
"Rep. Jerry Lee Carl, Jr.",2000.0
Rep. Jerry Lee Carl,2000.0
Sam Harless,2000.0
Emanuel Cleaver,2000.0
Mike Flood for Congress,2000.0
Sen. Charles Grassley (R-Iowa),2000.0
THE HONORABLE LISA MCCLAIN,2000.0
"Graves, Garret",2000.0
Sen. Lisa Ann Murkowski (R),2000.0
Sen. Cindy Hyde -Smith,2000.0
FUTURE FORUM,2000.0
Rep. Bruce E. Westerman,2000.0
U.S. Congressman Bennie Thompson,2000.0
Rep. Henry Roberto Cuellar,2000.0
Sen. John Thune (R-S.D.),2000.0
Grassley Committee,2000.0
Congresswoman Kat Cammack,2000.0
Rep. Henry Cuellar (D-Tex.),2000.0
FORWARD VIRGINIA,2000.0
The Honorable Jim Jordan,2000.0
Various Democratic Senatorial Candidates,2000.0
Matt Hall,2000.0
Blumenthal Victory Fund,2000.0
Sen. Martin Heinrich (D-NM),2000.0
Boozman for Arkansas,2000.0
US Senator John Thune,2000.0
"Carter, John",2000.0
Gregory Pence,2000.0
Rep. Dan Bishop,2000.0
Maxwell Frost,2000.0
Sen. Jackie Rosen,2000.0
The Honorable Jared Huffman,2000.0
Rep. Brian Babin,2000.0
The Honorable Jeff Duncan,2000.0
Rep. Jacob D. Auchincloss (D),2000.0
"Case, Ed",2000.0
VICENTE GONZALEZ,2000.0
Sen. Michael F. Bennet (D),2000.0
Catherine Cortez Masto Senate NV,2000.0
Sen. Joni Kay Ernst,2000.0
"Frank Pallone, Jr.",2025.0
Congressman Dan Kildee,2035.95
"Gallagher, Mike",2100.0
"Steil, Bryan",2100.0
Michael Bennet,2100.0
Ashley Ehasz,2100.0
U.S. Representative Susan Wild,2150.0
Senate Democrats,2200.0
Rep. Shontel Brown,2200.0
Sen. John Kennedy (R-LA),2200.0
Francis Conole,2200.0
ACEC PAC,2250.0
Senator Wicker,2250.0
Mike Gallagher,2250.0
Reagan Dunn,2250.0
Marianette Miller-Meeks,2250.0
Deborah Ross,2250.0
Sarah Morgenthau,2250.0
"Jennifer Wexton, Abbey Spanburger, Elaine Luria",2250.0
Congressman Andrew Garbarino,2250.0
Green Mountain PAC,2300.0
Jazz Lewis,2300.0
Teresa Leger Fernandez,2350.0
"Andrea Salinas, Candidate for US Congress",2400.0
Diana DeGette,2400.0
Blumenauer for Congress,2400.0
Amanda Adkins,2400.0
Information Technology Industry Council Political Action Committee (ITI PAC),2496.0
Rep. Darren Michael Soto (D),2500.0
Rep. Michael John Gallagher,2500.0
Rep. David Albert Scott (D),2500.0
Congressman Mike Carey,2500.0
Rep. Alice C. Dina Titus,2500.0
Rep. Daniel Alan Webster (R),2500.0
Rep. Darin LaHood (R-Illinois),2500.0
Rep. Michael G. Waltz,2500.0
Rep. David Bennett McKinley (R),2500.0
Congresswoman Elise Stefanik,2500.0
Rep. Earl Francis Blumenauer,2500.0
Congresswoman Katherine Porter,2500.0
Rep. David C. Rouzer,2500.0
Rep. Alma Shealey Adams,2500.0
DARIN M. LAHOOD,2500.0
Rep. Dan Kildee (D-MI-5),2500.0
Rep. Mike Quigley,2500.0
Congressman Michael McCaul,2500.0
Rep. Diana L. DeGette (D),2500.0
"Rep. Donald Milford Payne, Jr.",2500.0
Rep. Adrian Smith (R-NE),2500.0
Congresswoman Mariannette Miller-Meeks,2500.0
Rep. David McKinely,2500.0
Rep. Colin Z. Allred,2500.0
Rep. Adams,2500.0
Congresswoman Judy Chu,2500.0
Rep. Michael Ted Levin,2500.0
Congressman Michael Waltz,2500.0
Rep. Michael Quigley,2500.0
Congresswoman McMorris Rogers,2500.0
Rep. Blake D. Moore,2500.0
Congressman Neal Dunn,2500.0
Congressmember Gregory Meeks,2500.0
Rep. Benjamin L. Cline,2500.0
Rep. Jacob Daniel Auchincloss,2500.0
Congressmember Janice Schakowsky,2500.0
Congressman Sean Maloney,2500.0
Congressmember Kelly Armstrong,2500.0
"Courtney, Joseph; U.S. House",2500.0
"Rep. Kim Schrier, MD (D-WA-8)",2500.0
Rep. Jake K. Ellzey,2500.0
Rep. Bryan George Steil,2500.0
Rep. Carlos A. Gimenez,2500.0
Congressmember Ken Buck,2500.0
Congressmember Linda Sanchez,2500.0
Rep. Carolyn B. Maloney (D),2500.0
Rep. Kuster,2500.0
Rep. Harder,2500.0
Congressmember Marc Veasey,2500.0
Congressmember Pete Aguilar,2500.0
"Rep. August Lee Pfluger, II",2500.0
Congressmember Richard Neal,2500.0
Rep. Brendan Boyle (D-PA-2),2500.0
Congressmember Dan Kildee,2500.0
Rep. John Joyce MD,2500.0
Rep. John H. Rutherford (R),2500.0
Rep. John Barry Larson,2500.0
Rep. Johnson,2500.0
Rep. Jodey Cook Arrington,2500.0
Cortez Masto Victory 2022,2500.0
Rep. Jodey Arrington (R-TX),2500.0
Rep. Kaiali'i Kahele,2500.0
Congressmember Drew Ferguson,2500.0
Rep. Kat Cammack (R),2500.0
Congressman Tim Burchett,2500.0
Congressman Ted Lieu,2500.0
Rep. Katherine M. Clark (D),2500.0
Congressman Steven Horsford,2500.0
Rep. Jason Smith (R-MO),2500.0
Cori Bush for Congress,2500.0
Rep. Jason Crow,2500.0
Courtney For Congress,2500.0
Rep. Jim Baird,2500.0
Congressmember Robert Edward Latta,2500.0
Rep. Lance Gooden (R),2500.0
Rep. Annie Kuster,2500.0
"Rep. Eric Michael Swalwell, Jr.",2500.0
Congressman Randy Feenstra,2500.0
Rep. Maria Elvira Salazar (R),2500.0
Rep. Marianette Miller-Meeks (R-Iowa),2500.0
Rep. Emanuel Cleaver II,2500.0
DANNY DAVIS,2500.0
Congresswoman Stephanie Bice,2500.0
Congressman Peter Meijer,2500.0
Congresswoman Dina Titus,2500.0
Rep. Andre Carson,2500.0
Rep. Elizabeth Ann Van Duyne (R),2500.0
Congressman Paul Tonko,2500.0
"Rep. Mark Takano, Rep. David Cicilline",2500.0
"Rep. Ami Bera, MD (D-CA-7)",2500.0
Rep. Elissa B. Slotkin,2500.0
Rep. Edward Case (D),2500.0
Rep. Earl Leroy Carter,2500.0
Rep. Michael Clifton Burgess,2500.0
Rep. Mark E. Green,2500.0
Rep. Madeleine Dean Cunnane (D),2500.0
Rep. Lucy McBath,2500.0
Congresswoman Susie Lee,2500.0
Rep. Larry Bucshon MD,2500.0
Congressmember Steven Horsford,2500.0
Rep. Lauren A Underwood,2500.0
Crawford for Congress,2500.0
Congressman SEAN PATRICK MALONEY,2500.0
Congressmember Vern Buchanan,2500.0
Rep. Carolyn Bourdeaux,2500.0
Rep. Linda Teresa Sanchez,2500.0
Congresswoman Barbara Lee,2500.0
Congressman Markwayne Mullin,2500.0
Rep. Garret Graves (R-Louisiana),2500.0
Rep. Charles A. Ruppersberger,2500.0
Rep. Angie Craig (D-Minnesota),2500.0
Rep. Lisa C. McClain,2500.0
Congressman Robert Scott,2500.0
"Rep. Lloyd Alton Doggett, II",2500.0
Congresswoman Claudia Tenney,2500.0
Rep. Lloyd Doggett,2500.0
Rep. Frank Mrvan (D-IN),2500.0
Rep. Ami Bera MD,2500.0
Congresswoman Nicole Malliotakis,2500.0
Hoosier PAC (Braun-IN-USS),2500.0
Rep. Moolenaar,2500.0
The Honorable Josh Harder,2500.0
Bob Casey (D-PA),2500.0
The Honorable John Hoeven,2500.0
"Borgeson, Bob",2500.0
The Honorable Jake Auchincloss,2500.0
The Honorable Elaine Luria,2500.0
The Honorable Diana Harshbarger,2500.0
Brendan Boyle House PA-2,2500.0
The Honorable Kim Schrier,2500.0
The Honorable Brendan Boyle,2500.0
