honoree_name,amount
GOP Women Members of Congress,500.0
AUVSI,500.0
AUTUST PFLUGER,500.0
GOP Senate candidates,500.0
Dr. Jeff Colyer,500.0
Michelle P. Steele,500.0
"Dr. Cameron Webb, Candidate for U.S. House of Representatives",500.0
friends of Kelly ayotte,500.0
Representative Hakeem Jeffries Leadership PAC,500.0
"Aaron Schock, U.S. Congressman",500.0
former US Rep. Pete Sessions (TX),500.0
Aaron Schock (R-IL),500.0
"former US Senator Jeff Sessions, running for his old seat",500.0
"N/A;  Although this contribution is not required to be disclosed, it is being included in this filing for 100% transparency.",500.0
"Michelle Nunn
Candidate for US Senate, Georgia",500.0
Ryan Prosperity Action Committee,500.0
garcia for congress,500.0
Dr. All Gross for Senate,500.0
"Aaron Harris, candidate",500.0
Dr. Barbara Bollier for U.S. Senate,500.0
"Aaron Harris, Candidate",500.0
Aaron Harris,500.0
Aaron Ford,500.0
Aaron Chausmer,500.0
Ryan Mackenzie Candidate for Congress,500.0
Dr. Ami Bera,500.0
Ruth Edmonds,500.0
Representative Heather Mizeur,500.0
Representative Herrera Beutler,500.0
ASAE Political Action Committee (APAC),500.0
Ruppersberger for Congress,500.0
Dr. Ruiz,500.0
Ruppersberger,500.0
GG4C,500.0
Michigan Democratic State Central Committee; Sen. Gary Peters,500.0
"Representative Jeff Coleman, Missouri State Representative",500.0
GINA CERILLI,500.0
Run GenZ,500.0
Rufus Gifford (D-3rd MA),500.0
Drew Ferguson - candidate,500.0
Muroff4Congress,500.0
ARP Alaska Trump/Pence Victory 2016 Committee,500.0
Drew Fergusson,500.0
Representative Jennifer Gonzalez-Colon,500.0
"Rudy Hobbs, Michigan State House District 035",500.0
"Rufus Gifford, Candidate, 3rd- MA",500.0
Representative Graves,500.0
GINA JONES,500.0
Rush D Holt,500.0
Dr. Kermit Jones,500.0
Representative Hultgren,500.0
Russell Bowers,500.0
My contribution made in June 2020 to the campaign was returned.,500.0
"grant kier (mt), u.s. house of representatives candidate",500.0
Dr. Michael E. Burgess,500.0
ASHLEY TACKETT LAFERTY,500.0
GINA ORTIZ,500.0
Rushern Baker,500.0
Rushem Baker,500.0
Murray for Senate,500.0
Dr. Paul Gosar,500.0
Dr. Pritesh Gandhi,500.0
GLENN JEFFRIES,500.0
greg mcdonald,500.0
GK Buttterfield,500.0
Representative Jackie Walorski Swihart,500.0
"Drew, Van",500.0
Ryan Taylor,500.0
Representative Glenn W. Thompson,500.0
Gallagher for Wisconsin,500.0
"Doug Centilli, Candidate for Congress (TX-36)",500.0
Gallagher for Congress,500.0
Representative Eliot Engel (NY-16),500.0
Gail Huff for Congress,500.0
Doug Collins (R-GA),500.0
Representative Eliot Engell,500.0
Gail Huff,500.0
Michelle Fischbach For Congress,500.0
Gail Brown Huff,500.0
Representative Elise M. Stefanik,500.0
Michelle Fischbach for Congress,500.0
Gabrielle Giffords and Mark Kelly,500.0
Michelle Fishbach,500.0
Doug Ferro,500.0
SANNIE OVERLY,500.0
Gallego for Senate,500.0
Representative Eddie Rodriguez,500.0
"Gambrell, Michael",500.0
Garland Hale Barr IV,500.0
ActBlue -- Tammy Baldwin,500.0
ActBlue - Claire Russo,500.0
Representative Douglas Lamborn,500.0
Gardner for Congress,500.0
Gardner For Senate,500.0
SCA PAC,500.0
Gabriel Acevero,500.0
Michele Reagan,500.0
Representative Duncan D. Hunter FEC ID: C00433525,500.0
"Representative Duncan D. Hunter, FEC ID: C00433524",500.0
Michele Woodhouse,500.0
Garcia for congress,500.0
SARAH GRACE,500.0
Dorris Matsui,500.0
elijah e Cummings,500.0
earmarked for Tom Cotton Senate campaign,500.0
Representative Eric (Rick) Alan Crawford,500.0
Doug Jones (Democratic Candidate from Alabama for U.S. Senate),500.0
Doug Jones U.S. Senate (D-AL),500.0
Representative Garland Andy Barr,500.0
GREG TUCKER,500.0
Representative Garret Graves (R-LA),500.0
Representative George E. Holding,500.0
Doyle For Congress,500.0
Doyle for Congress,500.0
GREG BLAKE,500.0
Representative Gallego,500.0
GREENLEAF,500.0
Dr Alan Gross,500.0
Representative Gerry Connelly,500.0
N/A; non-directed contribution,500.0
"Ryan Zinke, Candidate for U.S. House of Representatives",500.0
Dr Jim Maxwell,500.0
former Senator Al Franken,500.0
Dr Manny Sethi,500.0
Ryan k Zinke,500.0
Representative Gonzalez,500.0
Abby Lea Finkenauer,500.0
Douglas County Democratic Party,500.0
Abigail Spenbarger,500.0
NACSPAC,500.0
Representative F. James Sensenbrenner,500.0
Representative F. James Sensenbrenner Jr.,500.0
Representative Farenthold,500.0
Abigail Spanberger (D-VA-7),500.0
SAMMI BROWN,500.0
Representative G. Mike Kelly,500.0
Doug Miller,500.0
SAM JAMMAL,500.0
Representative Fleming,500.0
"Doug Owens, Candidate for U.S. Representative (UT-04)",500.0
Representative Frank LoBiono,500.0
Representative Frank Pallone (D-NJ),500.0
Doug Skaff,500.0
Doug lamborn,500.0
Doug Moran,500.0
GEORGENE LOUIS,500.0
Ruby Hobbs,500.0
Dubose for Congress,500.0
Representative Kay N. Granger,500.0
AMY KLOBUCHAR/TINA SMITH,500.0
Mike C. Thompson,500.0
john James,500.0
Mike Capuanao,500.0
"john blair (nm), u.s. house of representative candidate",500.0
john boehner,500.0
Friends of Susan Collins,500.0
john chapman,500.0
"Friends of Sessions Senate Committee, Inc.",500.0
Friends of Senator Mazie Hirono,500.0
AMIE HOEBER,500.0
Mike Care for Congress,500.0
Friends of Roy Blunty,500.0
Ron Nirenberg Campaign,500.0
ELIZABETH ETSY,500.0
joe pitts,500.0
Mike Brown,500.0
Mike Bright,500.0
"jennifer wexton (va), u.s. house of representatives candidate",500.0
Rosa DeLauro (3rd CT),500.0
Fund For America's Future,500.0
"Ms. Susan Wild, candidate for U.S. House",500.0
jim clyburn,500.0
ELAINE LURIA (VA),500.0
ELAINE LURIA D VA,500.0
Ms. Natalie Tennat,500.0
Fulcher for Idaho,500.0
ANDREA NELSON MOORE,500.0
ELIOT L. ENGEL,500.0
Frinds of Walter Jones,500.0
Friends of Yesli Vega,500.0
Friends of Witver,500.0
"Mike Braun, U.S. Senate",500.0
joe Neguse for congress,500.0
ANDREW J. BONI,500.0
Ron Miller,500.0
Representative Kevin W. Yoder,500.0
Ron Leach,500.0
"Ms. Mary E. Eckerson, District Director, Congresswoman Capito (Member of the REA of Hope Board of Directors)",500.0
"Ron Barber, Ann Kirkpatrick and Kyrsten Sinema",500.0
Ms. Marilyn Strickland,500.0
kander for Senate,500.0
Ms. Maggie Hassan,500.0
Friends of Mary Beth Corozza,500.0
Ron Amstutz,500.0
k. sinema,500.0
Friends of Mark Warner for U.S. Senate,500.0
Ron  Estes for Congress,500.0
kelly Ayotte,500.0
AMERICAN BAKERS POLITICAL ACTION COMMITTEE,500.0
"Romero, Ramon",500.0
kevin mccarthy,500.0
Representative Loretta Sanchez (D-CA),500.0
Rokita for congress,500.0
Ms. Lucy Flores,500.0
Representative Juaquin Castro,500.0
Ms. Melanie Standsbury,500.0
Ron DeSantis (FL-6),500.0
Friends of Richard Durbin,500.0
Representative Kildee,500.0
Friends of Poker,500.0
Ms. Nancy Mace,500.0
Ron KInd,500.0
"Mike Coffman, Member of Congress",500.0
Ms. Monica Vernon (IA-01),500.0
Friends of Matt Rowe,500.0
Mike Collins for Congress,500.0
Representative Kyrsten Sinema's Re-election Campaign,500.0
AMERIPAC:  The Fund,500.0
AMERIPAC/Steny Hoyer,500.0
Ron Fragale,500.0
Mike Conoway,500.0
Mike Conway for Congress,500.0
Representative Laudermilk,500.0
EQUALITY,500.0
"ANDY BARR FOR CONGRESS, INC",500.0
"Rosapepe, James",500.0
Rose Conry,500.0
GARY MCCALLISTER,500.0
GARY  MCCALLISTER,500.0
"Duncan D. Hunter c/o Carole Goes & Associates, LLC",500.0
Representative Jimmy Panetta event 3/1/2021,500.0
AOIA-OPAC,500.0
GARBARINO FOR CONGRESS,500.0
Royce,500.0
Representative Jim P. McGovern,500.0
ANTHONY P. BARILL,500.0
"Representative Joe Pitts (R, PA-16)",500.0
Representative Joe Wilson (SC-02),500.0
"Representative Joe Wilson, SC",500.0
"GALBRAITH, JOHN MICHAEL",500.0
"GABRIEL GOMEZ, CANDIDATE, U.S. SENATE",500.0
GA Senate Victory Fund,500.0
Multicandidate - Portman Leadership PAC,500.0
Multiple Republican Women in/running for Congress,500.0
ANNIE TAN,500.0
Duggan for Detroit,500.0
Murcarsel-Powell,500.0
Rubio for US Senate,500.0
henry cuellar,500.0
Michigan Republican Congressional Delegation,500.0
Murkowski Lisa,500.0
GEORGE KARL PHILLIPS,500.0
Murkowski,500.0
Duckworth for Senate,500.0
hoosiers for rokita,500.0
"GEORGE HOLDING FOR CONGRESS, INC.",500.0
Ruben Rodriguez,500.0
Ruben Ramirez,500.0
GEORGE E.B. HOLDING,500.0
honorable albio sires,500.0
GEORGE  ALLEN,500.0
ARCHIE TRADER,500.0
honorable bill Pascrell,500.0
Rubio,500.0
ActBlue Jim Clyburn,500.0
Mick Mulvaney for Congress *(Check not mailed until 7/10/2013),500.0
Rounds for US Senate,500.0
Mike  Simpson,500.0
Mucarsel-Powell,500.0
Future 1st Committee,500.0
Roskam,500.0
Rosemary Beechi,500.0
"Rosemary Becchi, candidate for Congress (NJ)",500.0
"EDPMA contributed $500 to the DNCC in order to attend an event hosted by the DNCC.  Elizabeth Mundinger is the Executive Director of the EDPMA, which made this contribution.",500.0
Representative Joseph D Courtney,500.0
"Rosemary Becchi, Candidate for Congress",500.0
Rosemary Becchi candidate for NJ-11,500.0
Fundraiser for Congressman Tom Rice,500.0
Mike Boost,500.0
Fundraiser for Congressman Ronny Jackson,500.0
Funding Republicans Supporting Opportunity & Growth PAC,500.0
"Rose, Chapin",500.0
"Representative Joseph P. Kennedy III, Candidate for US Senate",500.0
Ms. Terri Bonoff,500.0
Rouzer for COngress,500.0
Future Forum Members,500.0
Mullin Victory Fund,500.0
Rounds for Sen,500.0
G. Joseph Rees,500.0
"Rothblatt, Gabriel",500.0
E. Pruitt,500.0
Multi candidate committee,500.0
Ross for Congress,500.0
FutureForumPAC,500.0
Mueser for Congress,500.0
Multi Candidate,500.0
Midwest Values Pac,500.0
Midwives PAC,500.0
j. wexton,500.0
"Miguel Romero, Esq.",500.0
jackie gordon,500.0
jaime for congress,500.0
Mike  Honda,500.0
Future Forum Political Action Commitee,500.0
Donna Parker,500.0
Donna Mercado Kim For Congress,500.0
ActBlue Krysten Sinema,500.0
cong. kilmer,500.0
"Michael G. Fitzpatrick
Fitzpatrick for Congress",500.0
Representative Barbara Comstock (VA-10),500.0
SEnator Cantwell,500.0
Gil Blair,500.0
cong. larsen,500.0
Aimee Belgrad for Congress,500.0
"Diana Harshbarger, Member of Congress (TN-01)",500.0
Diana Kastenbaum,500.0
Representative Bill Cassidy (R-LA),500.0
"SERGIO MALDONADO, SR.",500.0
Representative Bill Pascrell (D-NJ),500.0
cong. lipinski,500.0
"Ahlers, Dan",500.0
Diane Black PAC,500.0
"Diana DeGette, Bill Pascrell, Frank Pallone",500.0
SHANE OSBORN,500.0
SHANNON HADER,500.0
cong. kai kahale,500.0
Representative Anne Kirkpatrick,500.0
Representative Anne Wagner,500.0
Michael F. Capuano,500.0
Gillibrand Kirsten,500.0
Devin Nunes Campaign Committe,500.0
cong. delbene,500.0
Devin Nunes and,500.0
"Gibbons P.C., PAC, Inc.",500.0
"SHELDON WHITEHOUSE, II",500.0
"Devlin, Richard",500.0
"Michael Fitzpatrick
Fitzpatrick for Congress",500.0
cong. gottheimer,500.0
Dewey Bartlett,500.0
cong. greg meeks,500.0
Dewine and Husted,500.0
SHANTEL KREBS,500.0
NM 3 CD Candidate - Teresa Leger Fernandez,500.0
Gibbons P.C. PAC Inc.,500.0
"Giallombardo, Mike",500.0
Aguilar for Congress,500.0
Representative Brad Schneider's Re-election campaign,500.0
Representative Bradley Byrne (AL-01),500.0
Representative Bradley Byrne (R-AL),500.0
Representative Brenda Jones,500.0
SENATOR JOHN THUNE,500.0
Representative Brendon Boyle,500.0
NH Senate Republicans Political Action Committee,500.0
congressman Correa,500.0
NH Senate Democratic Caucus,500.0
congressman Ken Calvert,500.0
congressman Ken calvert,500.0
congressman Raul Ruiz,500.0
congressman brady,500.0
SENATOR JACKY ROSEN,500.0
SENATOR GARY PETERS (D-MI),500.0
Georgia Senate Candidate Warnock,500.0
Georgia Victory Fund,500.0
cong. bustos,500.0
congressional candidate Glenn Grothman (WI),500.0
Representative Boustany,500.0
cong. sean Patrick maloney,500.0
Agrigrowth of Minnesota,500.0
Representative Bill Shuster Leadership PAC,500.0
Agrigrowth,500.0
Agricultural Aviation PAC,500.0
Diane Harshbarger,500.0
NICK FREITAS,500.0
Gerald R. Ford Library,500.0
Gerry Conolly,500.0
Michael H. Wray,500.0
Diane Mitsch Bush (CO-3),500.0
Aftab Pureveal,500.0
Diane Mitsch-Bush,500.0
Representative Blunt Rochester,500.0
"Representative Bob 
Latta",500.0
Gerarld Connolly for Congress,500.0
cong. susan delbene,500.0
SHH,500.0
NORTH CAROLINA SENATE CANDIDATE CAL CUNNINGHAM,500.0
cong. ami bera,500.0
cong Gus Bilirakis,500.0
Go Tigers PAC,500.0
cong Hollingsworth,500.0
"STEPHEN A. ZAPPALA, JR.",500.0
Representative  McMorris Rogers,500.0
Denny Wolf,500.0
Denny Wolf for Congress,500.0
cong Elizabeth esty,500.0
cong Patrick murphy,500.0
cong ann kirkpatrick,500.0
Dentons PAC,500.0
Michael Cope,500.0
Alamo PAC (Not earmarked for or authorized by any candidate or candidate's committee.),500.0
Denver Lee Riggleman,500.0
STATE SENATOR KAREN BERG,500.0
Glenn Jeffries,500.0
cong Ritchie neal,500.0
"Glenn Ivey, Candidate for U.S. House of Representatives (MD-4) (D)",500.0
Dennis Ray Rehberg,500.0
conduit PAC to Rep. Bost,500.0
christina hale,500.0
Rep/ Pete Olson,500.0
Michael Burgess Multi-PAC,500.0
"Michael Burgess for Congress , Lone Star Leadership PAC & NRCC",500.0
Repesentative Hakeen Jeffries,500.0
STEVEN SHAFFER,500.0
"Goodlatte, Bob (R-VA-06)",500.0
Golden State PAC,500.0
NRSC SENATE REPUBLICANS,500.0
Alan Sims,500.0
STEVE SOUTHERNLAND,500.0
Represenative Eliot Engel,500.0
Denise Grisham,500.0
"Gonzalez Colon, Jennifer",500.0
Alan Nunnellee,500.0
"Golick, Rich",500.0
Alan Wilson for Attorney General,500.0
Representative Bruce Braley's Senate Campaign,500.0
NRCC CONGRESSIONAL REPUBLICANS,500.0
Representative Alex Triantaphyllis,500.0
"Gioia, Vincent Mark",500.0
Designated Member: Representative Gregory W. Meeks,500.0
Designated member: Senator Gary Peters,500.0
NRAA PAC,500.0
cong walden,500.0
SKINNER,500.0
Michael E. Bruffey (Reimbursement for contribution to Boyd Political Action Committee,500.0
SMITH,500.0
Desiree Tims (candidate),500.0
Deutch for Congress,500.0
Michael E. Bruffey - Reimbursement to former employee for contribution to Boyd Pac.,500.0
Gina Ortiz for Congress,500.0
cong. Bonnie Watson Coleman,500.0
SHore PAC Frank Pallone,500.0
Al Frank,500.0
cong. a bera,500.0
Michael E. Bruffey (Reimbursement for contribution to Boyd Political Action Committee.,500.0
STAGGERS,500.0
"Girod, Fred",500.0
Michael Dile,500.0
cong capito,500.0
NRCC - National Republican Congressional Committee,500.0
SPM,500.0
Alabama Republican Party (State),500.0
Derek Kilme,500.0
SOUTH CENTRAL LABOR COUNCIL,500.0
Representative Ami Bera's Re-election Campaign,500.0
cong sam johnson,500.0
cong permutter,500.0
"Representative Ami Bera, M.D.",500.0
Derek Marshall,500.0
SOS,500.0
SOPHIA DICARO,500.0
Derek Van Orden (Candidate),500.0
cong pete gallego,500.0
cong ron barber,500.0
Michael Dean Hager,500.0
Mike DeWine and Jon Husted for Ohio,500.0
congressman cramer,500.0
Michael J. Pape,500.0
Adam Kinzinger PAC,500.0
Representative Dave Joyce (R-OH),500.0
Michael Turner via Citizens for Turner,500.0
"Donald M Payne, Jr.",500.0
SEN Lindsey Graham,500.0
"Michael Turner, U.S. House",500.0
deb fischer for US Senate,500.0
deb fisher,500.0
Representative David Cicilline (D-RI),500.0
Gen Jack Bergman,500.0
Donald McEachin for Congress,500.0
Gayle E. Manning,500.0
Michael Wager for Congress,500.0
Gavin Rollins,500.0
Michael Waltz (FL),500.0
"Adam Kinzinger, JET PAC, NRCC",500.0
SEN Mark Warner,500.0
Donald J. Trump for President campaign,500.0
Representative Darren Michael Soto,500.0
Representative Dan Maffei's Re-election Campaign,500.0
SEN Richard Blumenthal,500.0
Donald Carroll,500.0
Adam Schiff - Schiff for Congress,500.0
Michael San Nicolas for Congress,500.0
Donald Cookman,500.0
"Representative Dana Rohrabacher (R, CA-48)",500.0
Michael Waltz (FL-06-R),500.0
NC Democratic NPPL Party,500.0
dave camp,500.0
"Donald J Trump, the Republican National Committee, and official Republican State Parties",500.0
Representative Darrel Issa,500.0
Adam Kinzinger; JET-PAC; NRCC,500.0
Representative Darrell Issa (R-CA),500.0
Donald J. Trump For President Inc,500.0
"Donald J. Trump For President, Inc.",500.0
"Adam Laxalt, Candidate for US Senate",500.0
Gary peters,500.0
"Michael Waltz, Candidate for US House (FL-06-Republican)",500.0
Gary Peters/Peters for Michigan,500.0
SCPD PAC (Summit County),500.0
democratic senate campaign committee,500.0
democratic senatorial campaign committee (DSCC),500.0
Adair Ford Boroughs,500.0
"Garrett, Janet",500.0
Action Committee for Rural America,500.0
SCOTT DACEY,500.0
dem sen camp comm,500.0
Garrett Gravers,500.0
Representative Dianne DeGette,500.0
Representative Diaz Balart,500.0
SCOTT BREWER,500.0
Representative Domenic Recchia,500.0
Actblue - Alex Padilla,500.0
Donna M.C. Christensen (D-VI),500.0
NANCY MACE FOR CONGRESS,500.0
Garrett Grave for US Congress,500.0
SEN Rob Portman,500.0
SD Democratic Party,500.0
Representative Denny Heck (D-WA),500.0
Adam Kinziner - Future 1st Committee,500.0
Gary Pan,500.0
Gary Palmer (R-Ala.-06),500.0
"Donald Sternoff Beyer, Jr",500.0
"Donald Trump
Requested contribution returned 1/13/21",500.0
Adam Hattersly,500.0
Adam Gregg,500.0
SD Republican Party,500.0
Gary McCallister,500.0
SEEC PAC,500.0
Adam Ebin,500.0
Adam Ebbin for Congress,500.0
Gary John for President,500.0
Michagan Republican Party,500.0
SEAN HORBUCKLE,500.0
Gary Cobb,500.0
Gary Kiehne,500.0
SEN Sherrod Brown,500.0
Michael Safcsak,500.0
"Donald ""Hugh"" McCormick",500.0
District 30 Republicans (North Dakota),500.0
Adrian Smith (NE),500.0
Michael McCaul (TX),500.0
Representative Charles Bounstany (R-LA),500.0
"Representative Charles Boustany, Jr.",500.0
Michael McCaul Campaign,500.0
George Leing,500.0
congresswoman Nanette Bargain,500.0
Representative Cheri Bustos - Friends of Cheri Bustos PAC,500.0
Michael McCaul for Congress,500.0
Representative Cheryl Lea Bustos,500.0
Doing Right - Results Action Unity Leadership PAC,500.0
George J Kelly Jr,500.0
Adrian Perkinns,500.0
conservative House Democrats,500.0
Representative Chris Murphy,500.0
Doggett for Congresss,500.0
Michael McCaul for Congress Campaign,500.0
SEN. SHELDON WHITEHOUSE,500.0
George Phillis,500.0
Dinese Gitsham,500.0
SENATOR DENISE HARPER ANGEL,500.0
Representative Burgess Owens (UT-04),500.0
Georgia Democratic candidates for Senate,500.0
SENATOR CHARLES E. GRASSLEY,500.0
SENATOR BLUMENTHAL,500.0
SENATOR ALEX PADILLA,500.0
congresswoman Grace Napolitano,500.0
congressman john shimkus,500.0
Michael K. Simpson (ID-02).,500.0
Representative Carlos Cubelo,500.0
congressman sanford,500.0
Representative Carlos Gimenez (FL-26),500.0
Dirigo PAC (Susan Collins),500.0
Representative Cassidy,500.0
congressperson Judy Chu,500.0
"Representative C.W. ""Dutch"" Ruppersburger",500.0
Representative Bruce Poliquin (ME-02),500.0
contribution to candidate Cory Gardner,500.0
contribution to candidate David Trott,500.0
Don Beyer - Candidate for Virginia's 8th Congressional Seat,500.0
SEN. Chris Coons,500.0
"Don Beyer, Congressional Candidate",500.0
Don Beyers,500.0
Don Davis for NC Senate,500.0
Don Harmon,500.0
"Adam Smith, WA",500.0
"George C. Runner, Jr.",500.0
cta pac,500.0
"Genevieve Collins, Republican candidate for TX-32",500.0
"Representative Dan Bishop, NC State Senator Tom McInnis",500.0
Representative Dan Crenshaw (TX-02),500.0
NC-08 Congressman Richard Hudson,500.0
"Representative Dan Kildee (D, MI-05)",500.0
Representative Dan M. Newhouse,500.0
Representative Dan Maffei (D-NY),500.0
"Representative Dan Bishop
NC State Senator Tom McInnis",500.0
Representative Chris Turner,500.0
George Cicotte,500.0
ND Dem-NPL Party,500.0
George Holding for Congress Committee,500.0
contribution to candidate Doug Collins,500.0
contribution to candidate Elise Stefanik,500.0
Representative Chrissy Houlihan,500.0
SEN. MARIA CANTWELL,500.0
contribution to candidate Hakeem Jeffries,500.0
Michael Moffatt,500.0
George Cleveland for NC House,500.0
NDN,500.0
George Gray,500.0
ND Democratic-NPL Senate Caucus,500.0
Representative Cliff S. Bentz,500.0
Representative Cohen,500.0
cory Gardner for Senate,500.0
Michael Padilla,500.0
cory booker,500.0
Representative Chuck Fleishmann,500.0
SUMMITT PAC,500.0
kinzinger for congress,500.0
EVEN MCMULLIN,500.0
Eugene Kinlow,500.0
Richard H. Kimberly (refund from Ron Johnson for Senate Committee due to over payment),500.0
Richard H. Kimberly (refund from Ron Johnson for Senate Committee due to over payment from a prior year),500.0
